country,shirt_no,position,player,dob,caps,intl_goals,club,player_id,minutes_played,club_goals,xg,np_xg,assists,xa,has_club_form,np_xg_per90
Ecuador,21,MF,Alan Franco,1998-08-21,58,1,Atlético Mineiro,,,,,,,,false,
Ecuador,22,GK,Gonzalo Valle,1996-02-28,4,0,LDU Quito,,,,,,,,false,
Ecuador,23,MF,Moisés Caicedo,2001-11-02,61,3,Chelsea,9453,3381.0,1.0,0.6911019859835505,0.6911019859835505,2.0,2.9249442890286446,true,0.01839668108208209
Ecuador,24,FW,Jeremy Arévalo,2005-03-19,4,0,VfB Stuttgart,,,,,,,,false,
Ecuador,25,DF,Jackson Porozo,2000-08-04,10,1,Tijuana,,,,,,,,false,
Ecuador,26,DF,Yaimar Medina,2004-11-05,6,0,Genk,,,,,,,,false,
Germany,1,GK,Manuel Neuer,1986-03-27,124,0,Bayern Munich,217,1980.0,0.0,0.0,0.0,0.0,0.2637988328933716,true,0.0
Germany,2,DF,Antonio Rüdiger,1993-03-03,82,3,Real Madrid,1822,2291.0,0.0,1.8135617095977068,1.8135617095977068,0.0,0.5648185275495052,true,0.07124424001038569
Germany,3,DF,Waldemar Anton,1996-07-20,13,0,Borussia Dortmund,106,1940.0,2.0,1.876587314531207,1.876587314531207,2.0,1.1188903953880072,true,0.08705817438546837
Germany,4,DF,Jonathan Tah,1996-02-11,47,1,Bayern Munich,183,2970.0,3.0,1.1589150372892618,1.1589150372892618,0.0,0.2743085101246834,true,0.03511863749361399
Germany,5,MF,Aleksandar Pavlović,2004-05-03,11,1,Bayern Munich,11547,1468.0,1.0,0.6988183669745922,0.6988183669745922,0.0,0.249738996848464,true,0.04284308789353767
Germany,6,DF,Joshua Kimmich (captain),1995-02-08,110,10,Bayern Munich,223,2843.0,3.0,2.185599143616855,2.185599143616855,7.0,11.342593856155872,true,0.06918885787038936
Germany,7,FW,Kai Havertz,1999-06-11,58,22,Arsenal,5220,1880.0,9.0,11.830620590597391,11.830620590597391,3.0,2.9488715566694736,true,0.5663594963583858
Germany,8,MF,Leon Goretzka,1995-02-06,70,15,Bayern Munich,335,1303.0,4.0,3.44148750603199,3.44148750603199,1.0,1.7927624322474003,true,0.23770826979499549
Germany,9,MF,Jamie Leweling,2001-02-26,5,1,VfB Stuttgart,9718,1710.0,2.0,2.331845246255398,2.331845246255398,1.0,4.925153277814388,true,0.12272869717133672
Germany,10,MF,Jamal Musiala,2003-02-26,42,9,Bayern Munich,8418,1822.0,12.0,11.052295371890068,11.052295371890068,2.0,5.645927414298058,true,0.5459421424094985
Germany,11,FW,Nick Woltemade,2002-02-14,11,4,Newcastle United,8117,1604.0,12.0,12.919283613562584,10.64595346339047,2.0,5.339851493015885,true,0.5973415284944777
Germany,12,GK,Oliver Baumann,1990-06-02,13,0,TSG Hoffenheim,73,2520.0,0.0,0.0,0.0,0.0,0.37389181926846504,true,0.0
Germany,13,MF,Pascal Groß,1991-06-15,18,1,Brighton & Hove Albion,239,2364.0,0.0,3.2006931081414223,3.2006931081414223,9.0,6.288426307961345,true,0.12185379853330289
Germany,14,FW,Maximilian Beier,2002-10-17,9,0,Borussia Dortmund,8137,1578.0,8.0,9.488328475505114,9.488328475505114,5.0,3.210040792822838,true,0.5411594187550445
Germany,15,DF,Nico Schlotterbeck,1999-12-01,27,0,Borussia Dortmund,7485,1984.0,0.0,1.8403304610401392,1.8403304610401392,4.0,1.8254380747675896,true,0.0834827326076676
Germany,16,MF,Angelo Stiller,2001-04-04,8,0,VfB Stuttgart,9725,2746.0,1.0,2.0366965932771564,2.0366965932771564,8.0,7.884617529809475,true,0.06675261959029281
Germany,17,MF,Florian Wirtz,2003-05-03,41,11,Liverpool,8397,2365.0,10.0,10.05364241823554,7.0225357711315155,12.0,8.316964589059353,true,0.26724237606842977
Germany,18,DF,Nathaniel Brown,2003-06-16,5,0,Eintracht Frankfurt,13122,1964.0,3.0,2.4949194453656673,2.4949194453656673,6.0,6.540987821295857,true,0.11432930248620675
Germany,19,MF,Leroy Sané,1996-01-11,76,17,Galatasaray,337,1638.0,11.0,10.864085894078016,10.864085894078016,5.0,6.123259458690882,true,0.596927796377913
Germany,20,MF,Nadiem Amiri,1996-10-27,11,1,Mainz 05,82,2501.0,7.0,5.710457522422075,4.194904129952192,5.0,8.261441332288086,true,0.15095616621179422
Germany,21,GK,Alexander Nübel,1996-09-30,3,0,VfB Stuttgart,2639,3060.0,0.0,0.0,0.0,1.0,0.23028714209794998,true,0.0
Germany,22,DF,David Raum,1998-04-22,37,1,RB Leipzig,9724,1797.0,1.0,0.7967910505831242,0.7967910505831242,5.0,6.467654440551996,true,0.03990606263354545
Germany,23,MF,Felix Nmecha,2000-10-10,8,1,Borussia Dortmund,9202,1519.0,4.0,1.0889532221481204,1.0889532221481204,1.0,1.5874149296432734,true,0.06451994074610326
Germany,24,DF,Malick Thiaw,2001-08-08,5,0,Newcastle United,8378,1800.0,0.0,0.4467847943305969,0.4467847943305969,0.0,0.16911807097494602,true,0.022339239716529846
Germany,25,MF,Assan Ouédraogo,2006-05-09,1,1,RB Leipzig,13191,41.0,0.0,0.027683105319738388,0.027683105319738388,0.0,0.0,true,0.06076779216527939
Germany,26,FW,Deniz Undav,1996-07-19,9,6,VfB Stuttgart,10804,1733.0,9.0,11.975074492394924,11.975074492394924,3.0,4.6570643819868565,true,0.6219023106263953
Ivory Coast,1,GK,Yahia Fofana,2000-08-21,35,0,Çaykur Rizespor,10829,2970.0,0.0,0.0,0.0,0.0,0.09413080662488937,true,0.0
Ivory Coast,2,DF,Ousmane Diomande,2003-12-04,15,1,Sporting CP,,,,,,,,false,
Ivory Coast,3,DF,Ghislain Konan,1995-12-27,54,0,Gil Vicente,,,,,,,,false,
Ivory Coast,4,MF,Jean Michaël Seri,1991-07-19,65,4,Maribor,,,,,,,,false,
Ivory Coast,5,DF,Wilfried Singo,2000-12-25,34,1,Galatasaray,7472,2081.0,1.0,1.4934265222400427,1.4934265222400427,2.0,1.6436891136690974,true,0.06458836472926661
Ivory Coast,6,MF,Seko Fofana,1995-05-07,33,7,Porto,1144,845.0,1.0,2.3158197924494743,2.3158197924494743,1.0,1.0728321075439453,true,0.24665536250941145
Ivory Coast,7,DF,Odilon Kossounou,2001-01-04,35,0,Atalanta,9714,1126.0,0.0,1.0900323893874884,1.0900323893874884,0.0,0.06694938242435455,true,0.0871251465762646
Ivory Coast,8,MF,Franck Kessié (captain),1996-12-19,103,15,Al-Ahli,,,,,,,,false,
Ivory Coast,9,FW,Ange-Yoan Bonny,2003-10-25,1,0,Inter Milan,12784,2580.0,6.0,8.872624272480607,6.588727781549096,4.0,4.270201579667628,true,0.22983934121682892
Ivory Coast,10,FW,Simon Adingra,2002-01-01,29,5,Monaco,11710,1081.0,2.0,3.1380675714462996,3.1380675714462996,2.0,2.066323732957244,true,0.26126372010191207
Ivory Coast,11,FW,Yan Diomande,2006-11-14,10,3,RB Leipzig,13561,544.0,2.0,1.2688960582017899,1.2688960582017899,1.0,0.8170663304626942,true,0.20992765668779612
Ivory Coast,12,FW,Elye Wahi,2003-01-02,2,0,Nice,9182,760.0,3.0,6.650922529399395,5.890827409923077,1.0,0.5026500280946493,true,0.6975979827540485
Ivory Coast,13,DF,Christopher Opéri,1997-04-29,12,0,İstanbul Başakşehir,5801,1170.0,0.0,0.2694280641153455,0.2694280641153455,2.0,3.8664896115660667,true,0.02072523570118042
Ivory Coast,14,FW,Oumar Diakité,2003-12-20,29,6,Cercle Brugge,11753,1696.0,4.0,6.127487167716026,5.367392040789127,1.0,1.737616403028369,true,0.2848262285796117
Ivory Coast,15,FW,Amad Diallo,2002-07-11,19,6,Manchester United,8127,1887.0,8.0,4.74583822209388,4.74583822209388,6.0,4.755917379632592,true,0.22635158451958096
Ivory Coast,16,GK,Mohamed Koné,2002-03-07,0,0,Charleroi,,,,,,,,false,
Ivory Coast,17,DF,Guéla Doué,2002-10-17,20,3,Strasbourg,10868,2713.0,1.0,0.9880996765568852,0.9880996765568852,2.0,0.9500086214393377,true,0.032778831879881926
Ivory Coast,18,MF,Ibrahim Sangaré,1997-12-02,58,12,Nottingham Forest,5722,584.0,0.0,0.016365941613912582,0.016365941613912582,1.0,0.7156692324206233,true,0.0025221485363906377
Ivory Coast,19,FW,Nicolas Pépé,1995-05-29,55,12,Villarreal,5656,1483.0,3.0,5.282411629334092,5.282411629334092,6.0,5.504750292748213,true,0.320577914120073
Ivory Coast,20,DF,Emmanuel Agbadou,1997-06-17,20,2,Beşiktaş,10856,2674.0,1.0,1.1982741607353091,1.1982741607353091,0.0,0.754732116125524,true,0.040330843106274425
Ivory Coast,21,DF,Evan Ndicka,1999-08-20,28,0,Roma,7049,3420.0,0.0,1.0002613915130496,1.0002613915130496,1.0,1.0897020567208529,true,0.02632266819771183
Ivory Coast,22,FW,Evann Guessand,2001-07-01,21,4,Crystal Palace,8006,2609.0,12.0,9.78530315682292,9.78530315682292,8.0,6.217509228736162,true,0.3375535776596638
Ivory Coast,23,GK,Alban Lafont,1999-01-23,4,0,Panathinaikos,3201,1080.0,0.0,0.0,0.0,0.0,0.044013237580657005,true,0.0
Ivory Coast,24,FW,Bazoumana Touré,2006-03-02,6,2,TSG Hoffenheim,13427,614.0,0.0,1.8311305455863476,1.8311305455863476,3.0,1.744708113372326,true,0.26840675749637016
Ivory Coast,25,MF,Parfait Guiagon,2001-02-22,5,0,Charleroi,,,,,,,,false,
Ivory Coast,26,MF,Christ Inao Oulaï,2006-04-06,9,0,Trabzonspor,,,,,,,,false,
Japan,1,GK,Zion Suzuki,2002-08-21,24,0,Parma,12781,3319.0,0.0,0.0,0.0,0.0,0.0,true,0.0
Japan,2,DF,Yukinari Sugawara,2000-06-28,21,2,Werder Bremen,12761,1533.0,1.0,0.4496091231703758,0.4496091231703758,1.0,3.2835169788450003,true,0.026395838933681554
Japan,3,DF,Shōgo Taniguchi,1991-07-15,38,1,Sint-Truiden,,,,,,,,false,
Japan,4,DF,Kō Itakura (captain),1997-01-27,40,2,Ajax,10727,2790.0,3.0,1.6429097075015306,1.6429097075015306,0.0,1.09031742811203,true,0.052997087338759054
Japan,5,DF,Yūto Nagatomo,1986-09-12,145,4,FC Tokyo,,,,,,,,false,
Japan,6,FW,Shūto Machino,1999-09-30,14,5,Borussia Mönchengladbach,12934,1901.0,11.0,8.25303456094116,6.73748121317476,2.0,2.2886266466230154,true,0.31897596485309226
Japan,7,MF,Ao Tanaka,1998-09-10,38,8,Leeds United,,,,,,,,false,
Japan,8,MF,Takefusa Kubo,2001-06-04,49,7,Real Sociedad,8001,2392.0,5.0,4.2247374802827835,4.2247374802827835,0.0,5.490435244515538,true,0.1589575138902385
Japan,9,FW,Keisuke Gotō,2005-06-03,4,0,Sint-Truiden,,,,,,,,false,
Japan,10,MF,Ritsu Dōan,1998-06-16,65,11,Eintracht Frankfurt,8791,2901.0,10.0,8.055666498839855,8.055666498839855,7.0,4.389358818531036,true,0.24991726470030573
Japan,11,MF,Daizen Maeda,1997-10-20,27,4,Celtic,,,,,,,,false,
Japan,12,GK,Keisuke Ōsako,1999-07-28,11,0,Sanfrecce Hiroshima,,,,,,,,false,
Japan,13,MF,Keito Nakamura,2000-07-28,25,10,Reims,11755,2702.0,11.0,9.232945438474417,9.232945438474417,2.0,3.226258029229939,true,0.3075370427323085
Japan,14,MF,Junya Itō,1993-03-09,69,15,Genk,10920,2721.0,4.0,6.0532150492072105,6.0532150492072105,3.0,8.402560830116272,true,0.20021659479185921
Japan,15,MF,Daichi Kamada,1996-08-05,49,12,Crystal Palace,6145,1527.0,0.0,0.9768787622451782,0.9768787622451782,0.0,1.8320643100887537,true,0.05757635140934254
Japan,16,DF,Tsuyoshi Watanabe,1997-02-05,11,0,Feyenoord,,,,,,,,false,
Japan,17,MF,Yuito Suzuki,2001-10-25,6,0,SC Freiburg,,,,,,,,false,
Japan,18,FW,Ayase Ueda,1998-08-28,39,16,Feyenoord,,,,,,,,false,
Japan,19,FW,Kōki Ogawa,1997-08-08,15,11,NEC,,,,,,,,false,
Japan,20,DF,Ayumu Seko,2000-06-07,14,0,Le Havre,,,,,,,,false,
Japan,21,DF,Hiroki Itō,1999-05-12,24,1,Bayern Munich,9715,255.0,1.0,0.13665854930877686,0.13665854930877686,0.0,0.592143252491951,true,0.04823242916780359
Japan,22,DF,Takehiro Tomiyasu,1998-11-05,43,1,Ajax,7931,3.0,0.0,0.16684184968471527,0.16684184968471527,0.0,0.0,true,5.005255490541458
Japan,23,GK,Tomoki Hayakawa,1999-03-03,4,0,Kashima Antlers,,,,,,,,false,
Japan,24,MF,Kaishū Sano,2000-12-30,13,0,Mainz 05,12918,3051.0,0.0,0.9100602194666862,0.9100602194666862,0.0,1.3164740214124322,true,0.026845434202557118
Japan,25,DF,Junnosuke Suzuki,2003-07-12,6,0,Copenhagen,,,,,,,,false,
Japan,26,FW,Kento Shiogai,2005-03-26,2,0,VfL Wolfsburg,,,,,,,,false,
Netherlands,1,GK,Bart Verbruggen,2002-08-18,29,0,Brighton & Hove Albion,11711,3240.0,0.0,0.0,0.0,1.0,0.053101878613233566,true,0.0
Netherlands,2,DF,Lutsharel Geertruida,2000-07-18,21,0,Sunderland,13064,1554.0,1.0,1.2319737458601594,1.2319737458601594,0.0,0.5369388461112976,true,0.07134983084132197
Netherlands,3,MF,Marten de Roon,1991-03-29,43,1,Atalanta,1710,3060.0,4.0,1.263384023681283,1.263384023681283,4.0,2.7508939653635025,true,0.03715835363768479
Netherlands,4,DF,Virgil van Dijk (captain),1991-07-08,92,12,Liverpool,833,3330.0,3.0,2.821447281166911,2.821447281166911,1.0,1.2135552121326327,true,0.07625533192343004
Netherlands,5,DF,Nathan Aké,1995-02-18,59,5,Manchester City,579,684.0,0.0,0.24186671525239944,0.24186671525239944,0.0,0.016024935990571976,true,0.03182456779636835
Netherlands,6,DF,Jan Paul van Hecke,2000-06-08,12,0,Brighton & Hove Albion,10807,2962.0,1.0,1.0002109874039888,1.0002109874039888,1.0,1.558699306100607,true,0.030391285910317013
Netherlands,7,MF,Justin Kluivert,1999-05-05,12,0,Bournemouth,6963,2390.0,12.0,10.441609976813197,5.87459684535861,6.0,5.512896118685603,true,0.22121912806789745
Netherlands,8,MF,Ryan Gravenberch,2002-05-16,27,1,Liverpool,10697,3199.0,0.0,1.3318934980779886,1.3318934980779886,4.0,2.415423891507089,true,0.03747121438793966
Netherlands,9,FW,Wout Weghorst,1992-08-07,52,14,Ajax,7052,,,,,,,false,
Netherlands,10,FW,Memphis Depay,1994-02-13,109,55,Corinthians,555,,,,,,,false,
Netherlands,11,FW,Cody Gakpo,1999-05-07,50,21,Liverpool,11296,1970.0,10.0,8.601265830919147,8.601265830919147,4.0,6.257204940542579,true,0.3929512308541742
Netherlands,12,DF,Mats Wieffer,1999-11-16,15,1,Brighton & Hove Albion,12758,988.0,1.0,1.0993042346090078,1.0993042346090078,3.0,1.0669435421004891,true,0.10013904971134686
Netherlands,13,GK,Robin Roefs,2003-01-17,1,0,Sunderland,,,,,,,,false,
Netherlands,14,MF,Tijjani Reijnders,1998-07-29,32,7,Manchester City,11965,3136.0,10.0,8.066354492679238,8.066354492679238,4.0,4.986120350658894,true,0.23149614296592202
Netherlands,15,DF,Micky van de Ven,2001-04-19,21,1,Tottenham Hotspur,10050,1031.0,0.0,0.7710057385265827,0.7710057385265827,2.0,1.1784075498580933,true,0.06730408968709257
Netherlands,16,MF,Guus Til,1997-12-22,7,1,PSV Eindhoven,,,,,,,,false,
Netherlands,17,FW,Noa Lang,1999-06-17,15,3,Galatasaray,,,,,,,,false,
Netherlands,18,FW,Donyell Malen,1999-01-19,53,13,Roma,9749,867.0,6.0,6.241773134097457,6.241773134097457,0.0,0.5420656204223633,true,0.647934927414961
Netherlands,19,FW,Brian Brobbey,2002-02-01,12,1,Sunderland,,,,,,,,false,
Netherlands,20,MF,Teun Koopmeiners,1998-02-28,28,3,Juventus,9969,1998.0,3.0,4.893107362091541,4.893107362091541,3.0,2.562169134616852,true,0.22041024153565503
Netherlands,21,MF,Frenkie de Jong,1997-05-12,66,2,Barcelona,7781,1105.0,2.0,1.0243200585246086,1.0243200585246086,2.0,2.302895499393344,true,0.08342878304725318
Netherlands,22,DF,Denzel Dumfries,1996-04-18,72,11,Inter Milan,9840,1929.0,7.0,6.130226218141615,6.130226218141615,2.0,3.6943740658462048,true,0.2860136649210707
Netherlands,23,GK,Mark Flekken,1993-06-13,12,0,Bayer Leverkusen,7047,3275.0,0.0,0.0,0.0,2.0,0.5480153113603592,true,0.0
Netherlands,24,FW,Crysencio Summerville,2001-10-30,2,0,West Ham United,9492,760.0,1.0,1.8140362668782473,1.8140362668782473,1.0,2.1587705314159393,true,0.2148200842355819
Netherlands,25,DF,Jorrel Hato,2006-03-07,8,0,Chelsea,,,,,,,,false,
Netherlands,26,MF,Quinten Timber,2001-06-17,11,1,Marseille,,,,,,,,false,
Sweden,1,GK,Jacob Widell Zetterström,1998-07-11,3,0,Derby County,,,,,,,,false,
Sweden,2,DF,Gustaf Lagerbielke,2000-04-10,11,2,Braga,,,,,,,,false,
Sweden,3,DF,Victor Lindelöf (captain),1994-07-17,76,3,Aston Villa,6080,679.0,0.0,0.0,0.0,0.0,0.12252716906368732,true,0.0
Sweden,4,DF,Isak Hien,1999-01-13,29,0,Atalanta,11053,2336.0,0.0,0.9531183708459139,0.9531183708459139,0.0,0.07658737525343895,true,0.03672117010964566
Sweden,5,DF,Gabriel Gudmundsson,1999-04-29,24,0,Leeds United,9944,1796.0,2.0,1.0835263142362237,1.0835263142362237,0.0,2.2078034691512585,true,0.054296975657717225
Sweden,6,DF,Herman Johansson,1997-10-16,3,0,FC Dallas,,,,,,,,false,
Sweden,7,MF,Lucas Bergvall,2006-02-02,10,0,Tottenham Hotspur,12912,1187.0,0.0,0.6092278761789203,0.6092278761789203,1.0,0.7203583419322968,true,0.046192509567062195
Sweden,8,DF,Daniel Svensson,2002-02-12,13,0,Borussia Dortmund,13424,778.0,1.0,0.7713542226701975,0.7713542226701975,3.0,1.2988047134131193,true,0.08923120827804341
Sweden,9,FW,Alexander Isak,1999-09-21,58,17,Liverpool,5232,2822.0,23.0,22.356988068670034,19.312312599271536,6.0,5.44870379474014,true,0.6159135839597585
Sweden,10,MF,Benjamin Nygren,2001-07-08,11,3,Celtic,,,,,,,,false,
Sweden,11,FW,Anthony Elanga,2002-04-27,30,6,Newcastle United,9524,2549.0,6.0,5.92288132570684,5.92288132570684,11.0,6.605899995192885,true,0.20912488007595745
Sweden,12,GK,Viktor Johansson,1998-09-14,12,0,Stoke City,,,,,,,,false,
Sweden,13,MF,Ken Sema,1993-09-30,33,5,Pafos,,,,,,,,false,
Sweden,14,DF,Hjalmar Ekdal,1998-10-21,13,0,Burnley,11704,,,,,,,false,
Sweden,15,DF,Carl Starfelt,1995-06-01,18,0,Celta Vigo,7655,2273.0,1.0,0.49532318860292435,0.49532318860292435,0.0,0.1819723965600133,true,0.019612444775302766
Sweden,16,MF,Jesper Karlström,1995-06-21,25,0,Udinese,12853,3201.0,0.0,1.0215017618611455,1.0215017618611455,3.0,1.6782602947205305,true,0.028720761814277754
Sweden,17,FW,Viktor Gyökeres,1998-06-04,33,20,Arsenal,,,,,,,,false,
Sweden,18,MF,Yasin Ayari,2003-10-06,21,3,Brighton & Hove Albion,11385,1977.0,2.0,2.234291661530733,2.234291661530733,1.0,3.114554302766919,true,0.10171282222446434
Sweden,19,MF,Mattias Svanberg,1999-01-05,41,2,VfL Wolfsburg,6974,1232.0,3.0,4.231742708012462,4.231742708012462,1.0,2.277713842689991,true,0.30913704847493634
Sweden,20,DF,Eric Smith,1997-01-08,2,0,FC St. Pauli,12975,2829.0,1.0,1.7202240666374564,1.7202240666374564,1.0,1.6359744193032384,true,0.054726110285390976
Sweden,21,DF,Alexander Bernhardsson,1998-09-08,11,0,Holstein Kiel,12936,1288.0,7.0,3.9813356306403875,3.9813356306403875,2.0,1.6960009150207043,true,0.2781989182900892
Sweden,22,MF,Besfort Zeneli,2002-11-21,8,0,Union Saint-Gilloise,,,,,,,,false,
Sweden,23,GK,Kristoffer Nordfeldt,1989-06-23,21,0,AIK,,,,,,,,false,
Sweden,24,DF,Elliot Stroud,2002-06-22,1,0,Mjällby AIF,,,,,,,,false,
Sweden,25,FW,Gustaf Nilsson,1997-05-23,10,4,Club Brugge,,,,,,,,false,
Sweden,26,FW,Taha Ali,1998-07-01,2,0,Malmö FF,,,,,,,,false,
Tunisia,1,GK,Mouhib Chamakh,2001-08-25,3,0,Club Africain,,,,,,,,false,
Tunisia,2,DF,Ali Abdi,1993-12-20,46,7,Nice,13070,1410.0,5.0,4.895776592195034,4.895776592195034,2.0,2.366318485699594,true,0.312496378225215
Tunisia,3,DF,Montassar Talbi,1998-05-26,64,4,Lorient,9873,,,,,,,false,
Tunisia,4,DF,Omar Rekik,2001-12-20,6,0,Maribor,,,,,,,,false,
Tunisia,5,DF,Adem Arous,2004-07-17,2,0,Kasımpaşa,,,,,,,,false,
Tunisia,6,DF,Dylan Bronn,1995-06-19,52,2,Servette,8244,,,,,,,false,
Tunisia,7,FW,Elias Achouri,1999-02-10,30,4,Copenhagen,,,,,,,,false,
Tunisia,8,FW,Elias Saad,1999-12-27,15,4,Hannover 96,12980,906.0,3.0,2.7371819969266653,2.7371819969266653,2.0,1.1837855270132422,true,0.2719054963834436
Tunisia,9,FW,Hazem Mastouri,1997-06-18,19,4,Dynamo Makhachkala,,,,,,,,false,
Tunisia,10,MF,Hannibal Mejbri,2003-01-21,45,1,Burnley,9558,,,,,,,false,
Tunisia,11,MF,Ismaël Gharbi,2004-04-10,17,2,FC Augsburg,,,,,,,,false,
Tunisia,12,DF,Mortadha Ben Ouanes,1994-07-02,18,0,Kasımpaşa,,,,,,,,false,
Tunisia,13,MF,Rani Khedira,1994-01-27,3,0,Union Berlin,5251,2737.0,1.0,1.349864898249507,1.349864898249507,1.0,1.164187591522932,true,0.04438722719855887
Tunisia,14,MF,Khalil Ayari,2005-02-02,4,0,Paris Saint-Germain,,,,,,,,false,
Tunisia,15,MF,Hadj Mahmoud,2000-04-24,9,0,Lugano,,,,,,,,false,
Tunisia,16,GK,Aymen Dahmen,1997-01-28,37,0,CS Sfaxien,,,,,,,,false,
Tunisia,17,MF,Ellyes Skhiri (captain),1995-05-10,83,4,Eintracht Frankfurt,3347,2245.0,1.0,1.5609660241752863,1.5609660241752863,1.0,1.9805882032960653,true,0.0625777025281852
Tunisia,18,FW,Rayan Elloumi,2007-09-17,4,0,Vancouver Whitecaps FC,,,,,,,,false,
Tunisia,19,FW,Firas Chaouat,1996-05-08,30,6,Club Africain,,,,,,,,false,
Tunisia,20,DF,Yan Valery,1999-02-22,22,0,Young Boys,,,,,,,,false,
Tunisia,21,DF,Mohamed Amine Ben Hamida,1995-12-15,13,0,Espérance de Tunis,,,,,,,,false,
Tunisia,22,GK,Sabri Ben Hessen,1996-06-13,2,0,Étoile du Sahel,,,,,,,,false,
Tunisia,23,DF,Moutaz Neffati,2004-09-04,5,0,IFK Norrköping,,,,,,,,false,
Tunisia,24,DF,Raed Chikhaoui,2004-06-09,0,0,US Monastir,,,,,,,,false,
Tunisia,25,MF,Anis Ben Slimane,2001-03-16,41,4,Norwich City,11730,,,,,,,false,
Tunisia,26,MF,Sebastian Tounekti,2002-07-13,12,1,Celtic,,,,,,,,false,
Belgium,1,GK,Thibaut Courtois,1992-05-11,109,0,Real Madrid,680,2700.0,0.0,0.0,0.0,0.0,0.17204314470291138,true,0.0
Belgium,2,DF,Zeno Debast,2003-10-24,26,1,Sporting CP,,,,,,,,false,
Belgium,3,DF,Arthur Theate,2000-05-25,33,1,Eintracht Frankfurt,9999,2722.0,0.0,2.468275908380747,2.468275908380747,0.0,0.9711692165583372,true,0.08161088602287554
Belgium,4,DF,Brandon Mechele,1993-01-28,9,1,Club Brugge,,,,,,,,false,
Belgium,5,DF,Maxim De Cuyper,2000-12-22,19,4,Brighton & Hove Albion,,,,,,,,false,
Belgium,6,MF,Axel Witsel,1989-01-12,138,12,Girona,3059,845.0,0.0,0.061065591871738434,0.061065591871738434,1.0,0.8424561601132154,true,0.006504027536634862
Belgium,7,MF,Kevin De Bruyne,1991-06-28,119,37,Napoli,447,1706.0,4.0,5.544451447203755,5.544451447203755,7.0,8.934372447431087,true,0.2924974385980879
Belgium,8,MF,Youri Tielemans (captain),1997-05-07,85,13,Aston Villa,5956,3049.0,3.0,3.709774609655142,2.9486057721078396,7.0,8.044237377122045,true,0.08703657575916876
Belgium,9,FW,Romelu Lukaku,1993-05-13,126,90,Napoli,594,2913.0,14.0,13.292909391224384,10.247714065015316,10.0,4.244027925655246,true,0.31661320489233724
Belgium,10,FW,Leandro Trossard,1994-12-04,51,12,Arsenal,7698,2569.0,8.0,8.742100939154625,8.742100939154625,7.0,7.04339361935854,true,0.30626278105251703
Belgium,11,FW,Jérémy Doku,2002-05-27,43,7,Manchester City,8981,1518.0,3.0,1.8944458104670048,1.8944458104670048,6.0,4.646427006460726,true,0.11231892156919
Belgium,12,GK,Senne Lammens,2002-07-07,2,0,Manchester United,,,,,,,,false,
Belgium,13,GK,Mike Penders,2005-07-31,0,0,Strasbourg,,,,,,,,false,
Belgium,14,FW,Dodi Lukébakio,1997-09-24,30,6,Benfica,5706,3117.0,11.0,9.242684002034366,8.499406362883747,2.0,5.390696790069342,true,0.2454111558099253
Belgium,15,DF,Thomas Meunier,1991-09-12,80,10,Lille,5680,1897.0,2.0,2.5050358651205897,2.5050358651205897,0.0,0.6476623211055994,true,0.11884724715912127
Belgium,16,DF,Koni De Winter,2002-06-12,8,0,Milan,9964,2132.0,3.0,2.7674892572686076,2.7674892572686076,0.0,0.27007926255464554,true,0.11682646958450969
Belgium,17,FW,Charles De Ketelaere,2001-03-10,30,6,Atalanta,10877,2092.0,7.0,9.455427888780832,9.455427888780832,7.0,6.690482780337334,true,0.4067822705498446
Belgium,18,DF,Joaquin Seys,2005-03-28,5,0,Club Brugge,,,,,,,,false,
Belgium,19,MF,Diego Moreira,2004-08-06,3,0,Strasbourg,11978,2586.0,2.0,2.415392654016614,2.415392654016614,7.0,7.743981936946511,true,0.08406238935092623
Belgium,20,MF,Hans Vanaken,1992-08-24,34,7,Club Brugge,,,,,,,,false,
Belgium,21,DF,Timothy Castagne,1995-12-05,63,2,Fulham,6157,1627.0,0.0,0.3606655541807413,0.3606655541807413,1.0,0.8743397928774357,true,0.019950768209137503
Belgium,22,MF,Alexis Saelemaekers,1999-06-27,24,2,Milan,8297,1510.0,7.0,3.0717705376446247,3.0717705376446247,3.0,3.0003358367830515,true,0.1830856611841167
Belgium,23,MF,Nicolas Raskin,2001-02-23,13,2,Rangers,,,,,,,,false,
Belgium,24,MF,Amadou Onana,2001-08-16,29,1,Aston Villa,9667,1650.0,3.0,2.5780120696872473,2.5780120696872473,0.0,0.6834856616333127,true,0.14061884016475895
Belgium,25,DF,Nathan Ngoy,2003-06-10,4,0,Lille,,,,,,,,false,
Belgium,26,FW,Matias Fernandez-Pardo,2005-02-03,2,0,Lille,13051,1060.0,4.0,3.14273495413363,3.14273495413363,2.0,2.6074153184890747,true,0.26683598667172326
Egypt,1,GK,Mohamed El Shenawy,1988-12-18,76,0,Al Ahly,,,,,,,,false,
Egypt,2,DF,Yasser Ibrahim,1993-02-10,17,1,Al Ahly,,,,,,,,false,
Egypt,3,DF,Mohamed Hany,1996-02-02,42,0,Al Ahly,,,,,,,,false,
Egypt,4,DF,Hossam Abdelmaguid,2001-04-30,13,0,Zamalek,,,,,,,,false,
Egypt,5,DF,Ramy Rabia,1993-05-20,44,5,Al Ain,,,,,,,,false,
